word,ipa
litanies,ɫɪtəniz
litem,ɫaɪtɛm
litigate,ɫɪtɪɡeɪt
litke,ɫɪtki
litter,ɫɪtɝ
liturgy,ɫɪtɝdʒi
live,ɫɪv
livened,ɫaɪvənd
liverwort,ɫɪvɝwɝt
livid,ɫɪvɪd
lizs,ɫɪzəz
ljubomir,ɫjuboʊmɪɹ
llerena,ɫɛɹeɪnə
lloyds,ɫɔɪdz
loadings,ɫoʊdɪŋz
loamy,ɫoʊmi
loathed,ɫoʊðd
lobbed,ɫɑbd
lobbyists,ɫɑbiɪsts
locales,ɫoʊkæɫz
locate,ɫoʊkeɪt
locey,ɫoʊsi
locka,ɫɑkə
locker,ɫɑkɝ
lockey,ɫɑki
locklin,ɫɑkɫɪn
lockport,ɫɑkpɔɹt
locus,ɫoʊkəs
lodestar,ɫoʊdstɑɹ
lodi,ɫoʊdaɪ
loeffler,ɫoʊfɫɝ
loescher,ɫoʊʃɝ
loewenson,ɫoʊwənsən
lofgren,ɫɑfɡɹɛn
loftin,ɫɑftɪn
logging,ɫɔɡɪŋ
login,ɫɔɡɪn
logograms,ɫɔɡəɡɹæmz
logue,ɫoʊɡ
lohner,ɫoʊnɝ
loibl,ɫɔɪbəɫ
loken,ɫoʊkən
lollard,ɫɑɫɝd
loman,ɫoʊmən
lomeli,ɫoʊmɛɫi
loners,ɫoʊnɝz
longden,ɫɔŋdɛn
longfield,ɫɔŋfiɫd
longings,ɫɔŋɪŋz
longman,ɫɔŋmən
longpre,ɫɑŋpɝ
longwell,ɫɔŋwɛɫ
lonsky,ɫɑnski
looked,ɫʊkt
lookups,ɫʊkəps
loong,ɫʊŋ
loops,ɫups
looser,ɫusɝ
lootens,ɫutənz
lopeman,ɫoʊpmən
loppers,ɫɑpɝz
lorah,ɫɔɹə
loredo,ɫɔɹeɪdoʊ
lorentz,ɫɔɹɪnts
loreto,ɫɔɹɛtoʊ
lorimars,ɫɔɹəmɑɹz
lorne,ɫɔɹn
los,ɫoʊs
losec,ɫoʊzək
losing,ɫuzɪŋ
losurdo,ɫoʊsʊɹdoʊ
lotion,ɫoʊʃən
lotte,ɫɑt
lotus,ɫoʊtəs
louck,ɫaʊk
loudly,ɫaʊdɫi
loughlin,ɫɔfɫɪn
louimas,ɫuiməz
louque,ɫuk
louth,ɫaʊθ
loved,ɫəvd
loves,ɫəvz
lovingly,ɫəvɪŋɫi
lowdown,ɫoʊdaʊn
lower,ɫoʊɝ
lowland,ɫoʊɫænd
lowrie,ɫɔɹi
loyal,ɫɔɪəɫ
loynd,ɫɔɪnd
lozier,ɫoʊziɝ
ltd,ɫɪmɪtɪd
luau,ɫuaʊ
luber,ɫubɝ
lubow,ɫuboʊ
lucas,ɫukəs
lucido,ɫutʃidoʊ
lucking,ɫəkɪŋ
lucrezia,ɫukɹiʃə
ludella,ɫudɛɫə
ludlam,ɫədɫəm
ludolph,ɫudoʊɫf
ludy,ɫudi
luedke,ɫudki
lueras,ɫʊɹəz
lufkin,ɫəfkɪn
lugars,ɫuɡɝz
luginbuhl,ɫəɡɪnbəɫ
luhman,ɫəmən
luigis,ɫuidʒiz
lukash,ɫukæʃ
lukens,ɫukənz
lukyanov,ɫukjənɑv
lumberman,ɫəmbɝmən
lumia,ɫumiə
luminous,ɫumənəs
lumpers,ɫəmpɝz
lunacy,ɫunəsi
luncheon,ɫəntʃən
lundahl,ɫəndɑɫ
lundgren,ɫəndɡɹɛn
lunenberg,ɫunɛnbɝɡ
lungs,ɫəŋz
luo,ɫwoʊ
lupien,ɫəpin
lupton,ɫəptən
lures,ɫʊɹz
lurks,ɫɝks
luscombe,ɫuskoʊmbi
luter,ɫutɝ
lutweiler,ɫətwaɪɫɝ
luxurious,ɫəɡʒɝiəs
lwin,ɫuɪn
lybrand,ɫaɪbɹænd
lyde,ɫaɪd
lyford,ɫɪfɝd
lymph,ɫɪmf
lynam,ɫɪnəm
lyndhurst,ɫɪndhɝst
lynskey,ɫɪnski
lyonnaise,ɫaɪəneɪz
lyrical,ɫɪɹɪkəɫ
lysandra,ɫaɪsændɹə
lythgoe,ɫɪθɡoʊ
maag,mɑɡ
mabe,meɪb
mabley,mæbɫi
macartney,məkɑɹtni
maccabee,mækəbi
macdougal,məkduɡəɫ
macewen,meɪswɑn
macgyver,məɡaɪvɝ
machel,mætʃəɫ
machinery,məʃinɹi
maciag,məkeɪɡ
macke,mæk
macklin,mækɫɪn
maclaine,məkɫeɪn
macmahon,məkmæn
mactan,məktæn
macys,meɪsiz
madan,meɪdən
madden,mædən
maddox,mædəks
madelle,mədɛɫ
madey,meɪdi
madl,mædəɫ
madoff,mædɔf
madres,mɑdɹeɪz
madry,mædɹi
maeder,mɛdɝ
maestas,mɛstəz
maffucci,mɑfutʃi
magana,mɑɡænə
magby,mæɡbi
mager,meɪɡɝ
magid,mædʒɪd
magistad,mædʒɪstæd
maglev,mæɡɫɛv
magma,mæɡmə
magnate,mæɡnət
magnetek,mæɡnɛtɛk
magnifier,mæɡnəfaɪɝ
magpie,mæɡpaɪ
maguire,məɡwaɪɹ
mahal,məhɑɫ
maharajas,mɑhɝɑʒəz
mahayana,mɑhəjɑnə
mahila,məhɪɫə
mahlstedt,mɑɫstɪt
mahnken,mɑŋkən
mahtan,mɑtɑn
mailgram,meɪɫɡɹæm
mailmen,meɪɫmɛn
main,meɪn
mainichi,mɑɪnitʃi
mains,meɪnz
maiorino,maɪɔɹinoʊ
maisonet,mɛsənɪt
majer,meɪdʒɝ
majette,məʒɛt
majorca,maɪɔɹkə
majors,meɪdʒɝz
makers,meɪkɝz
makinen,mækɪnən
makris,mækɹɪs
malabre,mæɫəbɹə
malaga,mæɫəɡə
malaney,məɫeɪni
malaysias,məɫeɪʒəz
malcomson,mæɫkəmsən
malec,mɑɫɪk
malerba,mɑɫɛɹbə
malformed,mæɫfɔɹmd
malicious,məɫɪʃəs
malin,mæɫɪn
malis,mɑɫiz
mallard,mæɫɝd
malleton,mæɫətən
mallow,mæɫoʊ
malmgren,mæɫmɡɹɛn
malones,məɫoʊnz
maltase,mɔɫteɪs
malts,mɔɫts
malvin,mæɫvɪn
mamas,mɑməz
mammoth,mæməθ
manage,mænɪdʒ
manager,mænɪdʒɝ
manahan,mænəhæn
manatee,mænəti
manchu,mæntʃu
mancuso,mæŋkjusoʊ
mandate,mændeɪt
mandell,mændəɫ
mandich,mændɪk
mandrill,mændɹɪɫ
manet,mæneɪ
maneuvers,mənuvɝz
mang,mæŋ
mangel,meɪŋɡəɫ
mangin,mæŋɡɪn
mangling,mæŋɡɫɪŋ
mangrove,mæŋɡɹoʊv
manhasset,mænhæsɛt
manigat,mænɪɡæt
maniples,mænəpəɫz
manka,mæŋkə
mankinds,mænkaɪndz
manna,mænə
mannering,mænɝɪŋ
manni,mæni
manno,mænoʊ
manoogian,mənudʒiən
mans,mænz
mansker,mænskɝ
manteca,mɑntɛkə
manthei,mænðaɪ
mantooth,mæntuθ
manus,meɪnɪs
manwell,mænwɛɫ
map,mæp
mapped,mæpt
mar,mɑɹ
maranon,mɛɹənɑn
marash,mɑɹəʃ
marbach,mɑɹbɑk
marbry,mɑɹbɹi
marceca,mɑɹsɛkə
march,mɑɹtʃ
marched,mɑɹtʃt
marcile,mɑɹtʃəɫ
marcos,mɑɹkoʊs
marcucci,mɑɹkutʃi
mardis,mɑɹdɪs
mareno,mɑɹɛnoʊ
margaux,mɑɹɡoʊ
margolin,mɑɹɡəɫɪn
margus,mɑɹɡəs
maricle,mæɹɪkəɫ
marife,məɹifeɪ
marimba,mɝɪmbə
marinez,mɑɹinɛz
marios,mɑɹioʊz
maritimes,mɛɹətaɪmz
marks,mɑɹks
markedly,mɑɹkɪdɫi
market,mɑɹkət
marketer,mɑɹkətɝ
markeys,mɑɹkiz
markkaa,mɑɹkɑ
markwardt,mɑɹkwɔɹt
marlins,mɑɹɫənz
marmion,mɑɹmiən
maroc,mɑɹɔk
maroney,mɝoʊni
marotz,mæɹəts
marquart,mɑɹkwɑɹt
marra,mɑɹə
marries,mɛɹiz
marrone,mɑɹoʊni
marss,mɑɹzɪz
marschke,mɑɹʃk
marshalls,mɑɹʃəɫz
marsisas,mɑɹsɪsəz
marszalek,mɝʃɑɫɛk
martelli,mɑɹtɛɫi
martie,mɑɹti
martinsen,mɑɹtɪnsən
marton,mɑɹtən
martyn,mɑɹtɪn
marucci,mɑɹutʃi
marvels,mɑɹvəɫz
marvels,mɑɹvəɫz
marxist,mɑɹksɪst
maryville,mɛɹivɪɫ
marzullo,mɑɹzuɫoʊ
masamilla,mɑsəmɪɫɑ
mascio,mæsioʊ
maseri,məsɛɹi
masin,mɑsɪn
masks,mæsks
masochism,mæsəkɪzəm
massagers,məsɑʒɝz
massey,mæsi
massing,mæsɪŋ
massoni,mɑsoʊni
mastel,meɪstəɫ
mastodon,mæstədɔn
mastro,mæstɹoʊ
matagorda,mætəɡɔɹdə
matas,mɑtəz
matches,mætʃəz
matchups,mætʃəps
mater,mætɝ
mathea,mæðiə
matheney,mæθɪni
mathesons,mæθəsənz
mathie,mæθi
mathy,mæθi
matis,mɑtɪs
matney,mætni
matriarch,meɪtɹiɑɹk
matsch,mætʃ
matsukawa,mɑtsukɑwə
matsuura,mɑtsuʊɹə
matter,mætɝ
matteucci,mɑtutʃi
matthey,mætði
mattocks,mætəks
matts,mæts
mature,mətjʊɹ
matyas,mætjəs
mau,maʊ
mauger,mɔɡɝ
mauled,mɔɫd
maurices,mɔɹisəz
maury,mɔɹi
mautner,mɔtnɝ
mavens,meɪvənz
mavroules,mævɹuɫz
maxs,mæksɪz
maxicare,mæksikɛɹ
maxsavers,mækseɪvɝz
maxy,mæksi
mayben,meɪbən
mayeaux,meɪoʊ
mayfield,meɪfiɫd
mayland,meɪɫənd
mays,meɪz
mazanec,məzænɪk
mazer,meɪzɝ
mazur,mæzɝ
mazzola,mɑtsoʊɫə
mba,ɛmbieɪ
mcadam,məkædəm
mcaleer,mækəɫɪɹ
mcanelly,məkænəɫi
mcauley,məkɔɫi
mcbeath,məkbɛθ
mcbroom,məkbɹum
mccains,məkeɪnz
mccallion,məkæɫjən
mccammon,məkæmən
mccanns,məkænz
mccarry,məkæɹi
mccaskill,məkæskəɫ
mccauthy,məkaʊθi
mcclaine,məkɫeɪn
mcclaskey,məkɫæski
mccleave,məkɫiv
mcclish,məkɫɪʃ
mcclure,məkɫuɹ
mccolley,məkɑɫi
mccomber,məkoʊmbɝ
mcconahay,məkɑnəheɪ
mccord,məkɔɹd
mccorry,məkɔɹi
mccowen,məkaʊən
mccranie,məkɹeɪni
mccree,məkɹi
mccubbin,məkəbən
mccullar,məkəɫɝ
mccully,məkəɫi
mcdavid,məkdeɪvəd
mcdiarmid,məkdɛɹməd
mcdonnel,məkdɑnəɫ
mcdougals,məkduɡəɫz
mcdugal,məkduɡəɫ
mcelrath,mækəɫɹæθ
mcelwee,mækəɫwi
mcentire,mækəntaɪɹ
mcfadden,məkfædən
mcfayden,məkfeɪdən
mcflys,məkfɫaɪz
mcgalleys,məɡæɫiz
mcgarvey,məɡɑɹveɪ
mcgeorge,məkdʒɔɹdʒ
mcginniss,məɡɪnəs
mcglasson,məɡɫæsən
mcglothin,məɡɫɑθən
mcgough,məɡaʊ
mcgrady,məɡɹeɪdi
mcgreevy,məɡɹivi
mcguane,məɡweɪn
mchale,məkeɪɫ
mcilhenny,mækɪɫhɛni
mcilveen,məkɪɫvin
mcintire,mækɪntaɪɹ
mckeague,məkiɡ
mckeen,məkin
mckelvey,mækəɫveɪ
mckenny,məkɛni
mckillip,məkɪɫəp
mckinnis,məkɪnəs
mckitrick,məkɪtɹɪk
mckree,məkɹi
mclarney,məkɫɑɹni
mclean,məkɫeɪn
mclelland,məkɫɛɫənd
mclinn,məkɫɪn
mcmahen,məkmeɪhən
mcmath,məkmæθ
mcmickle,məkmɪkəɫ
mcminn,məkmɪn
mcmullin,məkməɫən
mcnab,məknæb
mcnamee,mæknəmi
mcnealy,məkniɫi
mcnees,məkniz
mcnelly,məknɛɫi
mcomber,məkɑmbɝ
mcpeek,məkpik
mcpherson,məkfɝsən
mcquary,məkwɛɹi
mcquillan,məkwɪɫən
mcraney,məkɹæni
mcshea,məkʃeɪ
mctague,məkteɪɡ
mctigue,məktiɡ
mcwaters,məkwɔtɝz
mcwilliam,məkwɪɫjəm
meads,midz
meadows,mɛdoʊz
mealing,miɫɪŋ
meandered,miændɝd
meanings,minɪŋz
meares,miɹz
measures,mɛʒɝz
meath,miθ
medalists,mɛdəɫɪsts
medchems,mɛdkɛmz
medearis,mɛdɝɪs
medes,midz
medi,mɛdi
mediated,midieɪtɪd
medicals,mɛdəkəɫz
medicus,mɛdɪkəs
medinger,midɪŋɝ
mediums,midiəmz
mednick,mɛdnɪk
medulla,mɪduɫə
meegan,miɡən
meeler,miɫɝ
meffert,mɛfɝt
megace,miɡəs
megarry,mɛɡɝi
megginson,mɛɡɪnsən
mehall,məhɔɫ
mehl,mɛɫ
mehmet,mɛmət
mehringer,mɛɹɪŋɝ
meierfeld,maɪɹfɛɫd
meine,min
meinhold,maɪnhoʊɫd
meisch,maɪʃ
meisner,maɪsnɝ
mejias,meɪjiəz
melancon,mɪɫænkən
melantha,mɪɫænðə
melcher,mɛɫtʃɝ
melder,mɛɫdɝ
melhorn,mɛɫhɝn
meling,mɛɫɪŋ
mellett,mɛɫɪt
mellish,mɛɫɪʃ
mellor,mɛɫɝ
melnyk,mɛɫnɪk
melone,mɛɫoʊni
melrose,mɛɫɹoʊz
meltwater,mɛɫtwɑtɝ
melwood,mɛɫwʊd
membranes,mɛmbɹeɪnz
memo,mɛmoʊ
memorizes,mɛmɝaɪzɪz
memtecs,mɛmtɛks
menachem,mɛnəhɛm
menasion,mɛnæsiən
mendivil,meɪndiviɫ
mendoza,mɛndoʊzə
menezes,meɪneɪzɛs
menhaden,mɛnheɪdən
menke,mɛŋk
mennen,mɛnən
menopause,mɛnəpaʊz
mensch,mɛnʃ
menswear,mɛnzweɪɹ
mentors,mɛntɔɹz
menus,mɛnuz
menzies,mɛnziz
meranda,mɝɑndə
merchants,mɝtʃənts
mercury,mɝkjɝi
meriam,mɪɹiɪm
merited,mɛɹɪtɪd
meritt,mɛɹɪt
merkle,mɝkəɫ
merlino,mɝɫinoʊ
merriam,mɛɹiəm
merrimack,mɛɹɪmæk
merten,mɝtən
mervis,mɝvɪs
mesaba,mɛsɑbə
mesdames,meɪdæmz
mesh,mɛʃ
meskill,mɛskɪɫ
mesner,mɛsnɝ
mesozoic,mɛsəzoʊɪk
messamore,mɛsɑmɔɹ
messick,mɛsɪk
messmer,mɛsmɝ
mestek,mɛstɛk
metabolic,mɛtəbɑɫɪk
metairie,mətɛɹi
metaphors,mɛtəfɔɹz
metaxas,mətæksəs
metex,mɛtɛks
metheny,mɛθɪni
methodist,mɛθədəst
methvin,mɛθvɪn
metlife,mɛtɫaɪf
metrical,mɛtɹɪkəɫ
metropoli,mətɹɑpəɫi
mette,mɛt
meunier,mɔɪniɝ
mewas,miwəs
mexicans,mɛksɪkənz
mezger,mɛzdʒɝ
mezzo,mɛzoʊ
miano,miɑnoʊ
micanopy,mɪkænəpi
michalek,mɪhɑɫɛk
micheaux,mɪʃoʊ
michelman,maɪkəɫmən
michiels,mɪtʃiɫz
mick,mɪk
mickeys,mɪkiz
micom,maɪkɑm
micronic,maɪkɹɔnɪk
midget,mɪdʒət
midland,mɪdɫænd
midnight,mɪdnaɪt
midsummer,mɪdsəmɝ
midwests,mɪdwɛsts
midyett,mɪdjɛt
mieno,minoʊ
miesner,miznɝ
miglins,mɪɡɫɪnz
migraines,maɪɡɹeɪnz
migs,mɪɡz
mihaly,mɪhəɫi
mikal,mikəɫ
mikhail,mɪkaɪɫ
miko,maɪkoʊ
mikulic,mɪkuɫɪk
milam,mɪɫəm
milberg,mɪɫbɝɡ
mild,maɪɫd
mileage,maɪɫɪdʒ
milgram,mɪɫɡɹæm
milich,mɪɫɪk
militias,məɫɪʃəz
milken,mɪɫkən
milkshake,mɪɫkʃeɪk
millay,mɪɫeɪ
millett,mɪɫɪt
milligal,mɪɫɪɡəɫ
milliron,mɪɫɝən
milloy,mɪɫɔɪ
millward,mɪɫwɝd
milonas,miɫoʊnɑz
milroy,mɪɫɹɔɪ
miltner,mɪɫtnɝ
mime,maɪm
mimnaugh,mɪmnaʊ
minarets,mɪnɝɛts
mincemeat,mɪnsmit
mincing,mɪnsɪŋ
minded,maɪndɪd
mindless,maɪndɫəs
mineau,mɪnoʊ
minelli,mɪnɛɫi
minerals,mɪnɹəɫz
minge,mɪndʒ
mingun,mɪnɡən
minimally,mɪnəməɫi
minings,maɪnɪŋz
miniskirt,mɪniskɝt
minit,mɪnɪt
minkel,mɪŋkəɫ
minner,mɪnɝ
minniear,mɪniɪɹ
minny,mɪni
minorco,mɪnɔɹkoʊ
minoru,mɪnɔɹu
minshall,mɪnʃəɫ
minstrels,mɪnstɹəɫz
minuses,maɪnəsɪz
minutia,mɪnuʃiə
mir,mɪɹ
miracids,mɪɹæsədz
mirak,mɪɹæk
mired,maɪɹd
miro,mɪɹoʊ
mirrors,mɪɹɝz
mirto,mɪɹtoʊ
misbehave,mɪsbiheɪv
mischler,mɪʃəɫɝ
misers,maɪzɝz
misgiving,mɪsɡɪvɪŋ
mishmash,mɪʃmæʃ
mismanage,mɪsmænɪdʒ
misnomer,mɪsnoʊmɝ
misshapen,mɪshæpən
missing,mɪsɪŋ
misspoken,mɪspoʊkən
misstates,mɪssteɪts
mistake,mɪsteɪk
mistletoe,mɪsəɫtoʊ
mit,mɪt
mitchner,mɪtʃnɝ
mitman,mɪtmən
mitre,maɪtɝ
mitsui,mitsui
mittelman,mɪtəɫmən
mitzel,mɪtzəɫ
mixes,mɪksɪz
mixup,mɪksəp
miyashiro,mijɑʃɪɹoʊ
mladenic,mɫɑdɛnɪtʃ
mme,mədæm
moad,moʊd
moates,moʊeɪts
moberly,moʊbɝɫi
mobility,moʊbɪɫɪti
mobley,moʊbɫi
mocatta,məkɑtə
mochida,mətʃidə
mocks,mɑks
model,mɑdəɫ
modem,moʊdəm
moderates,mɑdɝəts
modernity,mɑdɝnəti
modest,mɑdəst
modus,moʊdəs
moertel,mɔɹtɛɫ
moffatt,mɑfət
mogan,moʊɡən
moglia,mɑɡɫiə
mohawk,moʊhɔk
mohlman,moʊɫmən
mohrman,mɔɹmən
moir,mɔɪɹ
mokry,mɑkɹi
mold,moʊɫd
molder,moʊɫdɝ
molecule,mɑɫəkjuɫ
moleski,məɫɛski
molests,məɫɛsts
moline,moʊɫin
mollner,mɑɫnɝ
molner,moʊɫnɝ
moment,moʊmənt
mommies,mɑmiz
monda,mɑndə
mondays,məndeɪz
mondrian,mɑndɹiæn
monessen,mənɛsən
monette,mənɛt
mong,mɔŋ
mongillo,moʊŋɡɪɫoʊ
mongooses,mɑŋɡusəz
monies,məniz
monitor,mɑnətɝ
monkey,məŋki
monnier,mɑniɝ
monoplane,mɑnəpɫeɪn
monotony,mənɑtəni
monroy,mɑnɹɔɪ
monsky,mɑnski
monstrous,mɑnstɹəs
montague,mɑntəɡju
montanans,mɑntænənz
montblanc,mɑntbɫæŋk
montes,mɑntiz
montezuma,mɑntɪzumə
months,mənθs
montieth,mɑntiɪθ
montrouis,mɑntɹui
mony,moʊni
moodie,mudi
moonbeam,munbim
moonlight,munɫaɪt
moor,mʊɹ
moorings,muɹɪŋz
moose,mus
mopboard,mɑpbɔɹd
mopus,moʊpəs
moragne,mɝeɪnj
morales,mɔɹæɫɛs
morals,mɔɹəɫz
morash,mɔɹəʃ
moravec,mɝɑvɪk
morbidly,mɔɹbədɫi
morea,mɔɹiə
morehouse,mɔɹhaʊs
morelock,mɔɹɫɑk
morfin,mɔɹfɪn
mori,mɔɹi
morino,mɔɹinoʊ
morjera,mɔɹdʒɛɹə
mormon,mɔɹmən
mornings,mɔɹnɪŋz
moroney,mɝoʊni
morph,mɔɹf
morrical,mɔɹɪkəɫ
morrisett,mɔɹəsɛt
morsels,mɔɹsəɫz
mortars,mɔɹtɝz
mortgage,mɔɹɡədʒ
mortier,mɔɹtiɝ
mortuary,mɔɹtʃuɛɹi
moschetti,moʊskɛti
mosel,moʊsəɫ
moshes,moʊʃɛz
mosinee,məsini
mosle,moʊsəɫ
mosquera,moʊskwɛɹə
mosso,moʊsoʊ
mostly,moʊstɫi
motel,moʊtɛɫ
mother,məðɝ
mothering,məðɝɪŋ
motioned,moʊʃənd
moton,moʊtoʊn
motorcars,moʊtɝkɑɹz
motorists,moʊtɝəsts
motrin,mɑtɹɪn
motyka,mɑtaɪkə
moul,maʊɫ
moulthrop,maʊɫθɹəp
mountain,maʊntən
mourner,mɔɹnɝ
mousers,maʊzɝz
mouth,maʊθ
mouthy,maʊθi
movements,muvmənts
mow,moʊ
mowery,maʊɝi
moya,mɔɪə
moynahan,mɔɪnəhæn
mozarts,moʊtsɑɹts
mpeg,ɛmpɛɡ
mri,ɛmɑɹaɪ
mu,mu
mucha,mətʃə
muckleroy,məkəɫɹɔɪ
mud,məd
muddling,mədɫɪŋ
mudslides,mədsɫaɪdz
muellner,mjuɫnɝ
muffled,məfəɫd
mug,məɡ
mugging,məɡɪŋ
muhamed,mʊhɑmɛd
muhr,mʊɹ
mujica,mjudʒɪkə
mulanax,mjuɫənæks
mulct,məɫkt
mulgrew,məɫɡɹu
mulkey,məɫki
mullaney,məɫəni
mullens,məɫənz
mulnix,məɫnɪks
multitude,məɫtətud
multnomah,məɫnoʊmə
muma,mjumə
mumford,məmfɝd
mummify,məməfaɪ
munafo,munɑfoʊ
muncy,mənsi
mundlow,məndɫoʊ
mungin,məŋɡɪn
munley,mənɫi
muntean,məntin
muppets,məpɪts
muranaga,mɝɹənɑɡə
murayama,mɝaɪɑmə
murderer,mɝdɝɝ
murdocks,mɝdɑks
murley,mɝɫi
murph,mɝf
murree,mɝi
murry,mɝi
musa,mjusə
muscatine,məskətin
muscovite,məskəvaɪt
museum,mjuziəm
musher,məʃɝ
music,mjuzɪk
musicians,mjuzɪʃənz
musin,mjusɪn
muslim,məzɫɪm
musselman,məsəɫmən
mustve,məstɪv
mustard,məstɝd
muston,məstən
mutated,mjuteɪtɪd
muth,muθ
mutineers,mjutɪnɪɹz
mutter,mətɝ
muzzey,məzi
mycogen,maɪkoʊɡən
myhren,mɪɹən
mynatt,mɪnət
myre,maɪɹ
myrmidons,mɝmɪdɪnz
mystifies,mɪstəfaɪz
mythology,məθɑɫədʒi
nabers,neɪbɝz
nabokovs,næbəkɑvz
nachman,nækmən
nacke,næk
nader,neɪdɝ
nadler,neɪdɫɝ
naffziger,næfzɪɡɝ
nagata,nɑɡɑtə
nagler,neɪɡɫɝ
nahm,nɑm
nailor,neɪɫɝ
naisbitt,neɪsbɪt
najar,nɑjɑɹ
nakai,nɑkɑi
naldo,nɑɫdoʊ
nambla,næmbɫə
names,neɪmz
nancarrow,næŋkæɹoʊ
nanni,næni
nantucket,næntəkɪt
naphtha,næfθə
nappier,næpiɝ
naral,nɑɹɑɫ
narciso,nɑɹtʃisoʊ
narcotics,nɑɹkɑtɪks
nardozzi,nɑɹdoʊtsi
narodny,nɝɑdni
narrative,nɛɹətɪv
narrowest,nɛɹoʊəst
nary,nɛɹi
nasco,næskoʊ
nashnamie,næʃnəmi
nasta,næstə
natal,nətɑɫ
nathania,nəθæniə
nationals,næʃənəɫz
nativist,neɪtɪvɪst
nattie,næti
nature,neɪtʃɝ
nauert,naʊɝt
naus,nɔz
nautical,nɔtəkəɫ
navar,nɑvɑɹ
navel,neɪvəɫ
naylor,neɪɫɝ
nbc,ɛnbisi
neala,niɫə
neatness,nitnəs
nebraskan,nəbɹæskən
necked,nɛkt
neco,nikoʊ
nectar,nɛktɝ
neeb,nib
needier,nidiɝ
needler,nidɫɝ
neel,niɫ
neeson,nisən
negated,nɪɡeɪtəd
negatrons,nɛɡətɹɑnz
neglects,nɪɡɫɛkts
negroid,niɡɹɔɪd
nehls,nɛɫz
neidigh,nidaɪ
neilan,niɫən
neira,nɛɹə
neitz,nits
nelina,nɛɫinə
nellwyn,nɛɫwɪn
nemec,nɛmɪk
nemmers,nɛmɝz
neo,nioʊ
neolithic,nioʊɫɪθɪk
nepa,nipə
nephron,nɛfɹɑn
nerd,nɝd
nerves,nɝvz
nesby,nɛsbi
nessa,nɛsə
nesta,nɛstə
nestles,nɛsɫiz
nestorian,nɛstɔɹiən
nether,nɛðɝ
nethuva,nɛθuvə
netted,nɛtɪd
networks,nɛtwɝks
neuberger,nubɝɡɝ
neuer,nɔɪɝ
neukam,nukəm
neumeyer,numaɪɝ
neurohr,nʊɹɔɹ
nevadan,nəvædən
never,nɛvɝ
nevil,neɪviɫ
nevius,niviɪs
newark,nuɝk
newbold,nuboʊɫd
newbury,nubɛɹi
newcomers,nukəmɝz
newfield,nufiɫd
newhouse,nuhaʊs
newlun,nuɫən
newmeyer,numaɪɝ
newports,nupɔɹts
newscorp,nuzkɔɹp
newsies,nuziz
newsman,nuzmæn
nexis,nɛksɪs
ney,neɪ
nfl,ɛnɛfɛɫ
ngos,ɛŋɡoʊz
nial,naɪəɫ
nibbling,nɪbɫɪŋ
niceness,naɪsnəs
nicholas,nɪkɫəs
nicholson,nɪkəɫsən
nickelson,nɪkɪɫsən
nickles,nɪkəɫz
nickols,nɪkəɫz
nicolet,nɪkəɫɛt
nicollier,nɪkoʊɫjɝ
nicoski,nɪkɔski
nied,nid
nielsen,niɫsən
niemiec,nimik
nies,naɪz
niggard,nɪɡɝd
nightclub,naɪtkɫəb
nights,naɪts
nighttime,naɪttaɪm
nihilism,naɪəɫɪzəm
nikks,nɪks
nikos,nikoʊz
nil,nɪɫ
nilsen,nɪɫsən
nimmons,nɪmənz
nine,naɪn
nineties,naɪntiz
ninths,naɪnθs
nipple,nɪpəɫ
niriko,nɪɹɪkoʊ
nisei,nɪseɪ
niskanen,nɪskənən
nissho,nɪʃoʊ
nithuekan,nɪθwəkɑn
nitsche,nɪtʃ
nitze,nɪtsi
nixdorfs,nɪksdɔɹfs
niznik,nɪznɪk
nos,noʊz
nobbe,nɑb
nobly,nɑbɫi
nobrega,nɑbɹɪɡə
nockard,nɑkɝd
nogueira,noʊɡeɪɹɑ
noisier,nɔɪziɝ
nolanda,nəɫændə
noleta,noʊɫɛtə
nolley,nɑɫi
nomadic,noʊmædɪk
nominally,nɑmənəɫi
nominees,nɑməniz
nonfarm,nɑnfɑɹm
nongreek,nɑnɡɹik
nonlinear,nɑnɫɪniɝ
nonpluss,nɑnpɫəs
nonstop,nɑnstɑp
nonturbos,nɔntɝboʊz
nonwhite,nɑnhwaɪt
noonan,nunən
noramco,nɔɹæmkoʊ
norcens,nɔɹsənz
nordeen,nɝdin
nordio,nɔɹdioʊ
nordstrom,nɔɹdstɹəm
noren,nɔɹən
norge,nɔɹdʒ
norita,nəɹitə
normalcy,nɔɹməɫsi
normandie,nɔɹməndi
norred,nɔɹd
norske,nɔɹski
norths,nɔɹθs
northrop,nɔɹθɹəp
norvel,nɔɹvəɫ
norwegian,nɔɹwidʒən
nosair,noʊseɪɹ
nosek,noʊsɛk
notes,noʊts
notepad,noʊtpæd
nothdurft,nɑθdɝft
nothstein,nɑθstin
noto,noʊtoʊ
notte,nɑt
novacek,nɑvətʃɛk
novel,nɑvəɫ
novelly,noʊvəɫi
novo,noʊvoʊ
nowaczyk,naʊətʃɪk
nowinski,naʊɪnski
noxso,nɑksoʊ
nth,ɛnθ
nuckles,nəkəɫz
nudey,nudi
nueyung,nujəŋ
nuhfer,nufɝ
numbed,nəmd
numeiri,numeɪɹi
nun,nən
nunley,nənɫi
nuns,nənz
nur,nʊɹ
nurture,nɝtʃɝ
nussbaum,nəsbaʊm
